dataset,doc_id,raw_text,clean_text,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_sarcastic_negative,prob_neutral,prob_positive,sentiment_probabilities_json
Before Election Some,66,ইত্তেফাক গুটিকয়েক জামায়াত নিয়ে ভোটের জরিপ করে জনগণকে বিভ্রান্ত করার চেষ্টা করতেছে...!! আশাকরি আগামী ১২/০২/২০২৬ইং তাদের এই ভাঁওতাবাজির মুখোশ উন্মোচন হবে ইনশাআল্লাহ।,ইত্তেফাক গুটিকয়েক জামায়াত নিয়ে ভোটের জরিপ করে জনগণকে বিভ্রান্ত করার চেষ্টা করতেছে আশাকরি আগামী ইং তাদের এই ভাঁওতাবাজির মুখোশ উন্মোচন হবে ইনশাআল্লাহ,negative,0.3501396738456788,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,67,কতো পন্ডিত এখনও বলে নাহিদরে নাকি ঢাকা ১১ র অর্ধেক মানুষও চিনে না,কতো পন্ডিত এখনও বলে নাহিদরে নাকি ঢাকা র অর্ধেক মানুষও চিনে না,negative,1.0,-1.0,manual_second_pass,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,68,"মানুষকে টাকা দিয়ে যোর যবদস্তি করে কেনা যাইনা,,ব্যাবহার এবং ভালোবাসায় মুগ্ধ হয়ে যাই",মানুষকে টাকা দিয়ে যোর যবদস্তি করে কেনা যাইনা ব্যাবহার এবং ভালোবাসায় মুগ্ধ হয়ে যাই,positive,0.4218644770171912,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,69,আর কিছি লোক ধরে নিয়ে কথা বলেন,আর কিছি লোক ধরে নিয়ে কথা বলেন,positive,0.5155819057006609,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,70,ধানের শীষের বিজয় ইনশাআল্লাহ,ধানের শীষের বিজয় ইনশাআল্লাহ,positive,0.4413310263214562,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,71,ময়লা কোথায় ফালাতে হবে সেটাই জানেনা- ভোটের ভালো জায়গা খুঁজে পাবে কি করে!,ময়লা কোথায় ফালাতে হবে সেটাই জানেনা ভোটের ভালো জায়গা খুঁজে পাবে কি করে,neutral,0.4319594666140109,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,72,নাহিদ ভাইয়ের বিজয় হবেই ইনশাআল্লাহ,নাহিদ ভাইয়ের বিজয় হবেই ইনশাআল্লাহ,positive,1.0,1.0,manual_second_pass,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,73,আমার হাতপাখার কথা কেউ কয় না কে,আমার হাতপাখার কথা কেউ কয় না কে,sarcastic_negative,1.0,-1.0,manual_second_pass,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,74,শাফলা কলি,শাফলা কলি,sarcastic_negative,0.3285096052915726,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,75,বিজয় নিশ্চিত নাহিদ ভাই,বিজয় নিশ্চিত নাহিদ ভাই,neutral,0.3547583493576833,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,76,দল নয় এক জন সৎ এবং যোগ্য ব্যাক্তি কে ভোট দিন ইন শাহ আল্লাহ্।,দল নয় এক জন সৎ এবং যোগ্য ব্যাক্তি কে ভোট দিন ইন শাহ আল্লাহ্,positive,0.3268721466252472,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,77,শাপলা কলি নাহিদ কে,শাপলা কলি নাহিদ কে,sarcastic_negative,0.3478154076954344,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,78,সুন্দর প্রতিবেদন প্রকাশ।,সুন্দর প্রতিবেদন প্রকাশ,negative,0.3971353194508014,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,79,ইনকিলাব জিন্দাবাদ,ইনকিলাব জিন্দাবাদ,sarcastic_negative,0.3385000540347216,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,80,কাকি চাঁদাবাজির কথা বইলা বিএনপির পোন মারি দিছে,কাকি চাঁদাবাজির কথা বইলা বিএনপির পোন মারি দিছে,sarcastic_negative,1.0,-1.0,manual_second_pass,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,81,সাড়া বাংলাদেশ জাতীয়তাবাদী সন্ত্রাসী সংগঠন মানুকে ভয় দেখিয়ে ভোট সেন্টারে না যাওয়ার জন্য । গেলে হত্যার করা হবে এখনি সময় রুখে দিতে হবে,সাড়া বাংলাদেশ জাতীয়তাবাদী সন্ত্রাসী সংগঠন মানুকে ভয় দেখিয়ে ভোট সেন্টারে না যাওয়ার জন্য গেলে হত্যার করা হবে এখনি সময় রুখে দিতে হবে,neutral,0.3904763627780037,0.0,model_autofill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,82,ইত্তেফাক জামাতি মাল,ইত্তেফাক জামাতি মাল,negative,0.4349614797474855,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,83,কার সাথে কিসের তুলনা।কই কাইউম ভাই আরও কই গোপালভার,কার সাথে কিসের তুলনা কই কাইউম ভাই আরও কই গোপালভার,sarcastic_negative,0.3386543744473763,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,84,বাড্ডা নতুনবাজারসহ সর্বত্র কাইউমের যে চাদার মহরা চলে এর থেকে রক্ষা পেতে শাপলাকলির বিকল্প নাই,বাড্ডা নতুনবাজারসহ সর্বত্র কাইউমের যে চাদার মহরা চলে এর থেকে রক্ষা পেতে শাপলাকলির বিকল্প নাই,negative,0.3918432038548743,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,85,এসব লোক ধরে নিয়ে কথা বলতেছে আমরা জানি । বাড্ডাতে বিএনপি বেশী যখন সিটি কর্পোরেশন নির্বাচন হয়েছে তখন ও দেখছি ।,এসব লোক ধরে নিয়ে কথা বলতেছে আমরা জানি বাড্ডাতে বিএনপি বেশী যখন সিটি কর্পোরেশন নির্বাচন হয়েছে তখন ও দেখছি,negative,0.3972484096725463,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,86,ধানের শীষ,ধানের শীষ,sarcastic_negative,0.3401039761586544,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,87,"যত যাই বলো,বিজয় এবার দাঁড়িপাল্লার,",যত যাই বলো বিজয় এবার দাঁড়িপাল্লার,positive,0.3787476234645962,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,88,বিএনপির বিকল্প নেই ঠিক বলেছেন।,বিএনপির বিকল্প নেই ঠিক বলেছেন,negative,0.3517877197709286,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,89,ধানের শীষ,ধানের শীষ,sarcastic_negative,0.3401039761586544,-1.0,model_autofill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Before Election Some,90,"এম এ কাইয়ুম ভাই, ধানের শীষ ইনশাআল্লাহ !",এম এ কাইয়ুম ভাই ধানের শীষ ইনশাআল্লাহ,positive,0.4338005263116333,1.0,model_autofill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,91,দল মত ধর্ম বর্ণ নির্বিশেষে - ভোট দিবো সবাই ধানের শীষে,দল মত ধর্ম বর্ণ নির্বিশেষে ভোট দিবো সবাই ধানের শীষে,positive,1.0,1.0,manual_second_pass,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Before Election Some,92,নাহিদ ইসলাম জিতবে ইনশাআল্লাহ,নাহিদ ইসলাম জিতবে ইনশাআল্লাহ,negative,0.3820596158099593,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Before Election Some,93,ভোটের দিনেই বুঝতে পারবে নাহিদ তার জামানত নিয়ে বাসায় যেতে পারবে না,ভোটের দিনেই বুঝতে পারবে নাহিদ তার জামানত নিয়ে বাসায় যেতে পারবে না,negative,0.4385186812302257,-1.0,model_autofill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
